fiber	pul_id	gene_name	hmm_name	position	contig_id	gene_id	start	end	strand	description	n_genes	n_unique_genes	growth
heparin	heparin_NC_004663.1_cl121	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_2922	3571213	3574341	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl121	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_2923	3574578	3578591	-	Response regulator receiver domain	3	3	FALSE
heparin	heparin_NC_004663.1_cl122	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_2955	3613724	3615598	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl122	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_2956	3615607	3618681	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl124	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_2967	3634096	3636018	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl124	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_2968	3636030	3639233	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl125	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_2976	3653945	3655153	-	Glycosyl Hydrolase Family 88	2	2	FALSE
heparin	heparin_NC_004663.1_cl125	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_2977	3655177	3656598	-	Sulfatase	2	2	FALSE
heparin	heparin_NC_004663.1_cl126	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_2982	3660858	3662780	-	SusD family	4	4	FALSE
heparin	heparin_NC_004663.1_cl126	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_2983	3662793	3665987	-	TonB dependent receptor	4	4	FALSE
heparin	heparin_NC_004663.1_cl126	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_2984	3666005	3667087	-	Glycosyl Hydrolase Family 88	4	4	FALSE
heparin	heparin_NC_004663.1_cl126	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_2986	3669244	3673260	-	Response regulator receiver domain	4	4	FALSE
heparin	heparin_NC_004663.1_cl127	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_3015	3713336	3714526	-	Glycosyl Hydrolase Family 88	3	3	FALSE
heparin	heparin_NC_004663.1_cl127	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3017	3715522	3717060	-	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl127	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3018	3717066	3720032	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl129	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3033	3738692	3740638	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl129	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3034	3740650	3743808	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl131	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3082	3802798	3806184	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl131	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3083	3806197	3808131	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl133	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3092	3822979	3823896	+	Sulfatase	3	3	FALSE
heparin	heparin_NC_004663.1_cl133	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3093	3824416	3827481	+	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl133	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3094	3827521	3829146	+	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl134	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3115	3854807	3856789	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl134	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3116	3856829	3859924	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl138	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3160	3919317	3920807	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl138	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3161	3920823	3923822	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl139	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3164	3928001	3929668	-	Sulfatase	3	2	FALSE
heparin	heparin_NC_004663.1_cl139	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3166	3930901	3932451	-	Sulfatase	3	2	FALSE
heparin	heparin_NC_004663.1_cl139	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3168	3934641	3938750	+	Response regulator receiver domain	3	2	FALSE
heparin	heparin_NC_004663.1_cl14	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_368	433972	435777	-	SusD family	4	2	FALSE
heparin	heparin_NC_004663.1_cl14	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_369	435803	438946	-	TonB dependent receptor	4	2	FALSE
heparin	heparin_NC_004663.1_cl14	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_370	438957	440732	-	SusD family	4	2	FALSE
heparin	heparin_NC_004663.1_cl14	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_371	440745	443828	-	TonB dependent receptor	4	2	FALSE
heparin	heparin_NC_004663.1_cl140	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3172	3941875	3943242	-	Sulfatase	3	3	FALSE
heparin	heparin_NC_004663.1_cl140	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3173	3943289	3944989	-	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl140	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3174	3945008	3948193	-	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl141	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3177	3950514	3952166	-	Sulfatase	3	1	FALSE
heparin	heparin_NC_004663.1_cl141	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3178	3952176	3953795	-	Sulfatase	3	1	FALSE
heparin	heparin_NC_004663.1_cl141	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3180	3955003	3956529	-	Sulfatase	3	1	FALSE
heparin	heparin_NC_004663.1_cl144	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3232	4020827	4023988	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl144	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3233	4024000	4026015	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl146	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3252	4054449	4057769	+	TonB dependent receptor	3	3	FALSE
heparin	heparin_NC_004663.1_cl146	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3253	4057819	4059651	+	SusD family	3	3	FALSE
heparin	heparin_NC_004663.1_cl146	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3255	4061633	4063201	+	Sulfatase	3	3	FALSE
heparin	heparin_NC_004663.1_cl147	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3318	4129062	4130621	-	SusD family	3	2	FALSE
heparin	heparin_NC_004663.1_cl147	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3319	4130640	4133834	-	TonB dependent receptor	3	2	FALSE
heparin	heparin_NC_004663.1_cl147	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3322	4134274	4137465	+	TonB dependent receptor	3	2	FALSE
heparin	heparin_NC_004663.1_cl149	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3355	4176879	4180208	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl149	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3356	4180231	4181688	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl150	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3363	4191588	4195136	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl150	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3364	4195149	4196612	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl151	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3380	4222532	4224556	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl151	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3381	4224567	4227647	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl152	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_3385	4233887	4235074	-	Glycosyl Hydrolase Family 88	2	2	FALSE
heparin	heparin_NC_004663.1_cl152	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3387	4235444	4239544	+	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl153	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3396	4248560	4251565	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl153	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3397	4251565	4253100	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl154	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3416	4282742	4284460	-	SusD family	4	4	FALSE
heparin	heparin_NC_004663.1_cl154	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3417	4284501	4287698	-	TonB dependent receptor	4	4	FALSE
heparin	heparin_NC_004663.1_cl154	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3418	4287822	4289357	-	Sulfatase	4	4	FALSE
heparin	heparin_NC_004663.1_cl154	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3419	4289657	4293721	-	Response regulator receiver domain	4	4	FALSE
heparin	heparin_NC_004663.1_cl155	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3430	4309072	4311111	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl155	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3431	4311134	4314217	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl156	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_3433	4316255	4317457	+	Glycosyl Hydrolase Family 88	2	2	FALSE
heparin	heparin_NC_004663.1_cl156	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3434	4317564	4319090	+	Sulfatase	2	2	FALSE
heparin	heparin_NC_004663.1_cl158	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3563	4473346	4475391	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl158	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3564	4475408	4478527	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl159	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3572	4488562	4491702	+	TonB-dependent Receptor Plug Domain	6	3	FALSE
heparin	heparin_NC_004663.1_cl159	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3573	4491719	4493767	+	SusD family	6	3	FALSE
heparin	heparin_NC_004663.1_cl159	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3575	4495044	4496405	+	Sulfatase	6	3	FALSE
heparin	heparin_NC_004663.1_cl159	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3576	4496417	4498102	+	Sulfatase	6	3	FALSE
heparin	heparin_NC_004663.1_cl159	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3577	4498131	4499702	+	Sulfatase	6	3	FALSE
heparin	heparin_NC_004663.1_cl159	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3578	4499717	4501093	+	Sulfatase	6	3	FALSE
heparin	heparin_NC_004663.1_cl160	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3582	4505137	4505928	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl160	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3584	4508275	4510341	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl161	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3594	4519745	4522867	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl161	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3595	4522883	4525000	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl162	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_3608	4543971	4547426	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl162	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3609	4547439	4549367	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl165	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3661	4619006	4620535	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl165	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3662	4620639	4623704	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl167	repressor	ROK	3	NC_004663.1	NC_004663.1_3693	4663497	4664393	-	ROK family	4	4	FALSE
heparin	heparin_NC_004663.1_cl167	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3696	4667460	4669145	-	SusD family	4	4	FALSE
heparin	heparin_NC_004663.1_cl167	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3697	4669160	4672312	-	TonB dependent receptor	4	4	FALSE
heparin	heparin_NC_004663.1_cl167	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_3699	4673561	4674967	-	Major Facilitator Superfamily	4	4	FALSE
heparin	heparin_NC_004663.1_cl168	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_3709	4685018	4686274	+	Major Facilitator Superfamily	2	1	FALSE
heparin	heparin_NC_004663.1_cl168	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_3713	4689624	4690931	-	Major Facilitator Superfamily	2	1	FALSE
heparin	heparin_NC_004663.1_cl17	repressor	ROK	3	NC_004663.1	NC_004663.1_441	520419	521627	-	ROK family	2	2	FALSE
heparin	heparin_NC_004663.1_cl17	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_444	524995	526401	+	Major Facilitator Superfamily	2	2	FALSE
heparin	heparin_NC_004663.1_cl170	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3764	4759381	4762488	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl170	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3765	4762513	4764588	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl172	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3774	4780042	4783143	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl172	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3775	4783156	4785171	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl174	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3794	4805742	4807397	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl174	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3795	4807419	4810430	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl177	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_3885	4908210	4909373	-	Glycosyl Hydrolase Family 88	2	2	FALSE
heparin	heparin_NC_004663.1_cl177	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3888	4912906	4916943	+	Response regulator receiver domain	2	2	FALSE
heparin	heparin_NC_004663.1_cl178	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3890	4918843	4921944	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl178	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3891	4921964	4923943	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl18	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_447	530005	533124	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl18	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_448	533139	535022	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl180	sulfatase	Sulfatase	4	NC_004663.1	NC_004663.1_3902	4937104	4938573	-	Sulfatase	3	2	FALSE
heparin	heparin_NC_004663.1_cl180	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3903	4938807	4942907	+	Response regulator receiver domain	3	2	FALSE
heparin	heparin_NC_004663.1_cl180	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_3904	4942909	4944282	-	Response regulator receiver domain	3	2	FALSE
heparin	heparin_NC_004663.1_cl182	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_3958	5015957	5019088	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl182	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_3959	5019100	5021031	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl183	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4054	5132450	5135593	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl183	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4055	5135615	5137549	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl184	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4060	5146676	5149828	+	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl184	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4061	5149853	5151817	+	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl187	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4142	5248793	5250634	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl187	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4143	5250659	5253760	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl189	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4186	5322832	5325933	+	TonB dependent receptor	6	3	FALSE
heparin	heparin_NC_004663.1_cl189	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4187	5325965	5328016	+	SusD family	6	3	FALSE
heparin	heparin_NC_004663.1_cl189	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4190	5330640	5332496	+	SusD family	6	3	FALSE
heparin	heparin_NC_004663.1_cl189	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_4193	5334073	5337207	+	TonB-dependent Receptor Plug Domain	6	3	FALSE
heparin	heparin_NC_004663.1_cl189	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4194	5337214	5339010	+	SusD family	6	3	FALSE
heparin	heparin_NC_004663.1_cl189	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_4195	5339015	5342095	+	TonB-dependent Receptor Plug Domain	6	3	FALSE
heparin	heparin_NC_004663.1_cl19	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_460	550603	552264	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl19	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_461	552283	555507	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl190	galactose_transporter	MFS_1	2	NC_004663.1	NC_004663.1_4210	5367284	5368801	-	Major Facilitator Superfamily	3	3	FALSE
heparin	heparin_NC_004663.1_cl190	GH88	Glyco_hydro_88	5	NC_004663.1	NC_004663.1_4214	5371714	5372913	+	Glycosyl Hydrolase Family 88	3	3	FALSE
heparin	heparin_NC_004663.1_cl190	HTCS	Response_reg	9	NC_004663.1	NC_004663.1_4217	5375840	5380345	+	Response regulator receiver domain	3	3	FALSE
heparin	heparin_NC_004663.1_cl191	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4220	5382882	5384741	-	SusD family	2	2	FALSE
heparin	heparin_NC_004663.1_cl191	TonB	TonB_dep_Rec	8	NC_004663.1	NC_004663.1_4221	5384754	5387969	-	TonB dependent receptor	2	2	FALSE
heparin	heparin_NC_004663.1_cl192	TonB_plug	Plug	7	NC_004663.1	NC_004663.1_4229	5397029	5400436	+	TonB-dependent Receptor Plug Domain	3	3	FALSE
heparin	heparin_NC_004663.1_cl192	SusD_RagB	SusD_RagB	6	NC_004663.1	NC_004663.1_4230	5400451	5402526	+	SusD family	3	3	FALSE
