fiber	pul_id	gene_name	hmm_name	position	contig_id	gene_id	start	end	strand	description	n_genes	n_unique_genes	growth
arabinoxylan	arabinoxylan_NC_004663.1_cl109	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_2983	3662793	3665987	-	TonB dependent receptor	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl109	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_2985	3667119	3668933	-	Glycosyl hydrolases family 2, sugar binding domain	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl109	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_2986	3669244	3673260	-	Two component regulator propeller	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl11	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_373	446387	450649	-	Two component regulator propeller	3	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl11	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_374	450805	452346	+	Glycosyl hydrolases family 43	3	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl11	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_376	454377	455321	+	Glycosyl hydrolases family 43	3	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl110	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3017	3715522	3717060	-	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl110	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3018	3717066	3720032	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl112	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3033	3738692	3740638	-	SusD family	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl112	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3034	3740650	3743808	-	TonB dependent receptor	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl112	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_3035	3743935	3746043	-	Glycosyl hydrolases family 2, sugar binding domain	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl112	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3037	3747864	3751862	-	Two component regulator propeller	4	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl113	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3082	3802798	3806184	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl113	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3083	3806197	3808131	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl115	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3093	3824416	3827481	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl115	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3094	3827521	3829146	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl116	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3115	3854807	3856789	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl116	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3116	3856829	3859924	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl118	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3160	3919317	3920807	-	SusD family	5	5	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl118	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3161	3920823	3923822	-	TonB dependent receptor	5	5	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl118	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_3163	3925763	3927967	-	Glycosyl hydrolases family 2, sugar binding domain	5	5	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl118	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3165	3929665	3930795	-	Glycosyl hydrolases family 43	5	5	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl118	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3168	3934641	3938750	+	Two component regulator propeller	5	5	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl119	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3173	3943289	3944989	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl119	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3174	3945008	3948193	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl12	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_447	530005	533124	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl12	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_448	533139	535022	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl123	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_3205	3994022	3995968	-	Carbohydrate esterase, sialic acid-specific acetylesterase	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl123	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3207	3998176	4001991	-	Two component regulator propeller	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl124	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3229	4017689	4018015	-	Two component regulator propeller	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl124	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3232	4020827	4023988	+	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl124	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3233	4024000	4026015	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl125	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_3248	4045654	4047087	-	Carbohydrate esterase, sialic acid-specific acetylesterase	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl125	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3249	4047270	4051202	-	Two component regulator propeller	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl126	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3252	4054449	4057769	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl126	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3253	4057819	4059651	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl128	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3318	4129062	4130621	-	Starch-binding associating with outer membrane	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl128	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3319	4130640	4133834	-	TonB dependent receptor	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl128	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3322	4134274	4137465	+	TonB dependent receptor	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl128	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3323	4137501	4139054	+	Starch-binding associating with outer membrane	4	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl129	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3355	4176879	4180208	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl129	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3356	4180231	4181688	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl130	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3363	4191588	4195136	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl130	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3364	4195149	4196612	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl131	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_3376	4212870	4214645	-	Glycosyl hydrolases family 2, sugar binding domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl131	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_3377	4214913	4219178	+	Glycosyl hydrolases family 2, sugar binding domain	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl132	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3380	4222532	4224556	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl132	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3381	4224567	4227647	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl134	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3396	4248560	4251565	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl134	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3397	4251565	4253100	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl135	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3416	4282742	4284460	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl135	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3417	4284501	4287698	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl138	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3430	4309072	4311111	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl138	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3431	4311134	4314217	-	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl139	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_3555	4461160	4465197	+	Two component regulator propeller	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl139	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3556	4465787	4466884	+	Glycosyl hydrolases family 43	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl14	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_460	550603	552264	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl14	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_461	552283	555507	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl140	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3563	4473346	4475391	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl140	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3564	4475408	4478527	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl141	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3572	4488562	4491702	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl141	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3573	4491719	4493767	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl142	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3582	4505137	4505928	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl142	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3584	4508275	4510341	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl143	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3594	4519745	4522867	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl143	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3595	4522883	4525000	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl145	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3604	4538498	4539610	-	Glycosyl hydrolases family 43	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl145	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3605	4539777	4541690	+	Glycosyl hydrolases family 43	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl145	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3608	4543971	4547426	+	TonB-dependent Receptor Plug Domain	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl145	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3609	4547439	4549367	+	SusD family	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl148	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3661	4619006	4620535	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl148	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3662	4620639	4623704	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl149	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_3690	4657656	4659080	-	Carbohydrate esterase, sialic acid-specific acetylesterase	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl149	sugar_binding_domain	Glyco_hydro_2_N	6	NC_004663.1	NC_004663.1_3692	4660728	4663490	-	Glycosyl hydrolases family 2, sugar binding domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl150	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3696	4667460	4669145	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl150	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3697	4669160	4672312	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl153	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3748	4735177	4736148	+	Glycosyl hydrolases family 43	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl153	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3749	4736190	4738625	+	Glycosyl hydrolases family 43	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl155	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3754	4749697	4751082	+	Glycosyl hydrolases family 43	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl155	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3757	4751337	4752698	+	Glycosyl hydrolases family 43	2	1	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl156	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3764	4759381	4762488	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl156	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3765	4762513	4764588	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl159	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3774	4780042	4783143	+	TonB dependent receptor	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl159	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3775	4783156	4785171	+	SusD family	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl159	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3777	4786373	4788268	+	Glycosyl hydrolases family 43	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl159	GH43_1	Glyco_hydro_43	2	NC_004663.1	NC_004663.1_3778	4788522	4789589	+	Glycosyl hydrolases family 43	4	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl160	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3794	4805742	4807397	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl160	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3795	4807419	4810430	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl162	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_3850	4867933	4870533	+	TonB-dependent Receptor Plug Domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl162	SusDlike3	SusD-like_3	7	NC_004663.1	NC_004663.1_3852	4871280	4872845	+	Starch-binding associating with outer membrane	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl164	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3890	4918843	4921944	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl164	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3891	4921964	4923943	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl167	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_3958	5015957	5019088	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl167	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_3959	5019100	5021031	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl168	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4053	5128179	5132153	+	Two component regulator propeller	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl168	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4054	5132450	5135593	+	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl168	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4055	5135615	5137549	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl169	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4059	5142097	5146044	+	Two component regulator propeller	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl169	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4060	5146676	5149828	+	TonB dependent receptor	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl169	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4061	5149853	5151817	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl17	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_491	595675	598419	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl17	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_492	598438	600171	+	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl171	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4142	5248793	5250634	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl171	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4143	5250659	5253760	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl173	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4160	5283831	5286623	+	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl173	Cell_signaling	HisKA	12	NC_004663.1	NC_004663.1_4162	5288148	5290943	+	His Kinase A (phospho-acceptor) domain	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4186	5322832	5325933	+	TonB dependent receptor	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4187	5325965	5328016	+	SusD family	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4190	5330640	5332496	+	SusD family	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_4193	5334073	5337207	+	TonB-dependent Receptor Plug Domain	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4194	5337214	5339010	+	SusD family	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_4195	5339015	5342095	+	TonB-dependent Receptor Plug Domain	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl174	carbohydrate_esterase	SASA	5	NC_004663.1	NC_004663.1_4196	5342248	5344236	+	Carbohydrate esterase, sialic acid-specific acetylesterase	7	4	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl177	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4220	5382882	5384741	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl177	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4221	5384754	5387969	-	TonB dependent receptor	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl178	TonB_plug	Plug	9	NC_004663.1	NC_004663.1_4229	5397029	5400436	+	TonB-dependent Receptor Plug Domain	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl178	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4230	5400451	5402526	+	SusD family	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl178	Cell_signaling	Reg_prop	11	NC_004663.1	NC_004663.1_4232	5404636	5408988	-	Two component regulator propeller	3	3	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl179	SusD_RagB	SusD_RagB	8	NC_004663.1	NC_004663.1_4242	5421598	5423520	-	SusD family	2	2	FALSE
arabinoxylan	arabinoxylan_NC_004663.1_cl179	TonB	TonB_dep_Rec	10	NC_004663.1	NC_004663.1_4243	5423531	5426746	-	TonB dependent receptor	2	2	FALSE
